CompoundID,InChIKey,SMILES,logS,logP,MW
C3591,SVPKNMBRVBMTLB-UHFFFAOYSA-N,O=C1C(=C(Cl)C(=O)c2c1cccc2)Cl,-4.453012372,2.7548,227.044
C3593,DEOICCGWRFAQNC-UHFFFAOYSA-N,ClCCN(c1cc(C=O)ccc1C)CCCl,-4.450035468,3.0915,260.16
C3597,NNYBQONXHNTVIJ-UHFFFAOYSA-N,CCC1(OCCc2c1[nH]c1c2cccc1CC)CC(=O)O,-4.446431704,3.383,287.354
C3599,KVWNWTZZBKCOPM-UHFFFAOYSA-M,Cc1ccc(cc1)S(=O)(=O)[O-].CC[N+](Cc1ccccc1Br)(C)C,-4.44418946,5.0253,414.357
C3607,CMEGANPVAXDBPL-INIZCTEOSA-N,COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)SC)NC(=O)C)cc(c1OC)OC,-4.436160557,3.9758,415.503
C3609,BOFYHBVFGWJLIZ-UHFFFAOYSA-N,CCN(CCOc1ccccc1C(=O)Nc1ccccc1)CC,-4.433276604,3.7325,312.406
C351,RJKFOVLPORLFTN-LEKSSAKUSA-N,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,-4.4299998,4.7235,314.462
C353,NXQDBZGWYSEGFL-UHFFFAOYSA-N,COP(=S)(SCC(=O)N(c1ccc(cc1)Cl)C(C)C)OC,-4.4299998,4.9825,367.852
C3616,PLBHSZGDDKCEHR-LFYFAGGJSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,-4.420972527,2.3744,416.507
C354,JUVIOZPCNVVQFO-NDXORKPFSA-N,COc1cc2c(cc1OC)OC[C@H]1[C@H]2C(=O)c2c(O1)c1C[C@H](Oc1cc2)C(=C)C,-4.4200001,3.7033,394.417
C3618,LMWQQUMMGGIGJQ-UHFFFAOYSA-N,CCCN(C(C(=O)Nc1c(C)cccc1C)CC)CC.Cl,-4.419833604,4.6274,312.878
C3622,JUFUNKWZCPPHFF-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)OC1CC[NH+](C1)C(C)(C)C.[Cl-],-4.413997861,0.9538,326.861
C3623,XNLFHCPVTULKIV-VAWYXSNFSA-N,Cc1ccc(cc1)/C=C/C(=O)c1ccccc1,-4.412920901,3.8911,222.282
C3624,DNSAWKLVGYUVMD-UHFFFAOYSA-N,C[NH2+]CCCn1c(=O)c2ccccc2[nH]c2c1cccc2.[Cl-],-4.412271999,-1.3677,317.813
C3625,WWPRGAYLRGSOSU-UHFFFAOYSA-M,COC1C(OC(=O)N)C(O)C(OC1(C)C)Oc1ccc2c(c1C)oc(=O)c(c2O)NC(=O)c1ccc(c(c1)CC=C(C)C)[O-].[Na+],-4.411574548,4.8386,634.606
C3630,QNJVOMNONJWIAE-UHFFFAOYSA-N,COc1ccc2c(c1)n(CCN(C)C)c1c2cccc1.Cl,-4.404859349,4.1667,304.814
C3631,WOHNEMZGSXURTM-UHFFFAOYSA-N,COc1ccc2c(c1)c1ccccc1n2CC[NH+](C)C.[Cl-],-4.404859349,-1.0484,304.814
C3635,XBHCIDWYCKQMQS-UHFFFAOYSA-N,CCOc1cc(C)ccc1C(C)C,-4.402901304,3.5171,178.271
C3636,XLBIBBZXLMYSFF-UHFFFAOYSA-M,O=C(C1c2ccccc2Oc2c1cccc2)OCC[N+](C(C)C)(C(C)C)C.[Br-],-4.402223611,1.7348,448.393
C3637,FSIFRTHCIGOKNH-GDNBJRDFSA-N,CCOC(=O)/C(=N\Nc1cccc(c1)Cl)/C#N,-4.400918317,2.26758,251.669
C3640,DLILPLIAJBPSMW-UHFFFAOYSA-N,CC(N1CCC(CC1)OC(=O)Nc1c(C)cccc1C)C,-4.394821234,3.7356,290.401
C3641,GNYKORXUSBCNSG-UHFFFAOYSA-N,COc1ccc(cc1)C(N1CCCCC1)CC(=O)c1ccccc1.Cl,-4.394806616,5.2351,359.89
C3642,BLPPIZXJGJXNPW-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)CCN1CCC(CC1)c1ccccc1.Cl,-4.394806616,4.8875,359.89
C3646,AYDXAULLCROVIT-UHFFFAOYSA-N,CCC(c1ccc(cc1)N1Cc2c(C1=O)cccc2)C(=O)O,-4.390053717,3.4902,295.332
C3652,NYOXUFIGYAMVOL-VAWYXSNFSA-N,CCCCCOc1ccc(cc1)/C=C(/C(=O)NO)\C,-4.387088145,3.5552,263.332
C3653,KLSLAJCPPHOEAM-UHFFFAOYSA-N,CCN(CCOC(=O)COc1c(ccc(c1C(=O)OC)C)C(C)C)CC,-4.386760474,3.1688,365.464
C3654,RKBPFDSABQZWQQ-UHFFFAOYSA-N,CCOC(=O)c1c(C)ccc(c1OCC(=O)OCCCN(C)C)C(C)C,-4.386760474,3.1688,365.464
C3655,IOBTZSDTPDLZMK-UHFFFAOYSA-N,CC(C1(OC(=O)C(C)C)C(=O)NC(=O)NC1=O)c1ccccc1,-4.385604923,1.7517,318.325
C3657,OIKUIULSCUTJRI-JJECXDOKSA-N,O/N=C(\c1cccc(c1)OCC(C[NH+]1CCN(CC1)c1ccccc1)O)/C.[Cl-],-4.383134378,-0.3322,405.918
C3658,ONEJOFKVJCCUOT-UHFFFAOYSA-N,CC1CCCCN1CCCCCOC(=O)c1ccccc1,-4.382345808,3.826,289.412
C3665,MRGGCOJFSFIOSQ-UHFFFAOYSA-N,CC[NH+](CCOC(=O)Cc1ccccc1c1ccccc1)CC.[Cl-],-4.374115872,-0.632,347.879
C3666,DWUOZVCWMPJABS-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)S(=O)(=O)O)CCCl,-4.373865909,3.6065,312.213
C3667,MFHDWFVXLYMMKW-UHFFFAOYSA-N,[O-]P(=O)(O)O.COc1cc(NCCCCC[NH2+]C(C)C)c2c(c1)cccn2,-4.373551812,2.38,399.422
C3672,DSERYMNADDJALG-FOWTUZBSSA-N,CC1=NN(C(=O)/C/1=C/Nc1ccccc1)c1ccccc1,-4.371110146,2.9787,277.321
C3674,WRCITXQNXAIKLR-UHFFFAOYSA-N,OCCSCCCCCCCCCCSCCO,-4.370459254,3.5582,294.517
C363,LRJOMUJRLNCICJ-VVCDUNCFSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,-4.3699999,2.1284,402.481
C3675,VTUSIVBDOCDNHS-UHFFFAOYSA-N,CCCN(C(C(=O)Nc1c(C)cccc1C)CC)CC,-4.367491074,3.8254,276.417
C3681,CUCHJCMWNFEYOM-UHFFFAOYSA-N,CCOC(=O)C1N=C(c2c(NC1=O)ccc(c2)Cl)c1ccccc1F,-4.363270247,2.7739,360.767
C3685,BSHLEKSMWWVWPI-UHFFFAOYSA-N,CCN(CCOc1c(ccc(c1C(=O)O)C)C(C)C)CC,-4.360260516,3.5372,293.401
C366,CXOWYJMDMMMMJO-UHFFFAOYSA-N,CCCC(C)(C)C,-4.3600001,2.8326,100.202
C3686,HEMJJKBWTPKOJG-UHFFFAOYSA-N,Cc1ccc(c(c1)OCCCC(C(=O)O)(C)C)C,-4.359906616,3.5732,250.333
C3687,OJIIZIWOLTYOBS-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C.Cl,-4.359429222,5.1773,388.931
C3690,JDRXPVCGKNGPAX-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccccc1Cl)OCC[NH+](C)C.[Cl-],-4.35575263,0.2479,360.706
C3691,VJECBOKJABCYMF-UHFFFAOYSA-N,CS(=O)(=O)O.COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,-4.354634599,2.8867,547.581
C3692,BNWQPZXARAASNP-UHFFFAOYSA-N,CCN(CCOc1c(ccc(c1C(=O)OC)C)C(C)C)CC,-4.354212973,3.6256,307.428
C3693,JKLZHNLMWBDPJY-UHFFFAOYSA-N,CCCOC(=O)c1c(C)ccc(c1OCCN(C)C)C(C)C,-4.354212973,3.6256,307.428
C3696,GNDQRLWDVIQPMI-UHFFFAOYSA-L,C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1.[Br-].[Br-],-4.352465651,-3.0468,414.263
C3707,GJHSNEVFXQVOHR-UHFFFAOYSA-L,C[n+]1cccc(c1)OC(=O)N(CCCCCCN(C(=O)Oc1ccc[n+](c1)C)C)C.[Br-].[Br-],-4.342204221,-3.5346,576.322
C3710,MCLOPXVYPGACGR-UHFFFAOYSA-N,CCCOC(=O)N1C(OC)C=Cc2c1cccc2,-4.336308746,3.1039,247.29
C3711,VGKPEPAXRYVWPG-RACBXGGBSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.C#C/C(=C/CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)/C,-4.335071246,1.8454,471.543
C3712,GKXJMIOXPSNPJS-CEWLAPEOSA-N,CC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C,-4.335052322,4.3547,311.461
C3718,YAEANQXMMPFYHR-UHFFFAOYSA-L,Cc1ccc[n+](c1)CC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)C[n+]1cccc(c1)C.[Br-].[Br-],-4.324264557,-1.6808,582.326
C3719,QGCMBZODJHRGQM-UHFFFAOYSA-L,O=C(c1ccc(cc1)c1ccc(cc1)C(=O)C[n+]1ccccc1C)C[n+]1ccccc1C.[Br-].[Br-],-4.324264557,-1.6808,582.326
C3721,MWXMWHAEFXOXRF-UHFFFAOYSA-N,CCC(=O)c1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-4.32133854,5.0649,469.444
C3724,KCVRSLICXICRCK-UHFFFAOYSA-N,CC(C1CCCCN1CCCOC(=O)c1ccccc1)C,-4.318512253,3.6819,289.412
C3728,RUOFYGLAOTYOFP-UHFFFAOYSA-N,OC(COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)CNC(C)C,-4.315460346,3.8122,351.48
C3733,RMHMFHUVIITRHF-UHFFFAOYSA-N,CN1CCN(CC1)CC(=O)n1c2ccccc2c(=O)[nH]c2c1nccc2,-4.311043821,1.2034,351.402
C376,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,-4.3099999,5.1622,242.398
C3736,VLNZLRGVZZUCPQ-UHFFFAOYSA-N,CCCCN(CCOCCCOC(=O)c1ccc(cc1)N)CCCC,-4.306645624,4.3157,350.496
C3738,GGRAYWKQKPBDHR-UHFFFAOYSA-N,CCC(C(=O)NC(=O)OCC)(C(=O)NC(=O)OCC)CC,-4.304385676,2.12,302.324
C3743,WPWZGEGFOHKFHG-UHFFFAOYSA-M,CC[N+](CCOC(=O)C1c2ccccc2Oc2c1cccc2)(CC)C.[Cl-],-4.300906401,0.9578,375.889
C379,ALEXXDVDDISNDU-VVCDUNCFSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-4.3000002,2.3524,404.497
C3747,XDTLDKQRTDJPRA-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CNCC1COC2(O1)c1ccccc1OCc1c2cccc1,-4.29417848,2.5176,413.421
C3748,QYYJLBGFIYZBTC-UHFFFAOYSA-N,CN(CCOc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)C,-4.291852229,3.624,307.428
C3750,RZTAMFZIAATZDJ-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1Cl)Cl)C(=O)OC)C,-4.289930631,4.2931,384.254
C3751,NOPNPWGOSOEBRI-YEUQMBKVSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccccc2F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3752,JFKZWPHLKRLWGY-HPJBNNNXSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccc(cc2)F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3753,OYMQAWWYAKWMSI-UHFFFAOYSA-N,CC1CCN(CC1)CC(COC(=O)c1ccccc1)(C)C,-4.288340785,3.5394,289.412
C3757,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,O=c1c(Cl)c(C)[nH]c(c1Cl)C,-4.283389436,2.2985,192.043
C3759,POBJFOWZTSZNQJ-UHFFFAOYSA-N,OCC1(COC(OC1)c1ccc(c(c1)OC)OC)Nc1nc(nc(n1)N1CC1)N1CC1,-4.281755328,0.6204,430.458
C3760,QMQBBUPJKANITL-VNJAQMQMSA-N,CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.Cl,-4.280648857,5.0775,375.932
C383,LXMSZDCAJNLERA-YQNMCIRBSA-N,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2([C@H]2[C@H]1[C@H]1CC[C@]3([C@@]1(CC2)C)CCC(=O)O3)C,-4.2800002,4.8523,416.573
C3766,HHXKJHBLIWETHV-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(OC(=O)C)CN1CCN(CC1)c1ccccc1,-4.27487149,3.4149,410.506
C3768,BHECBLIRYXAYDD-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Br)C.Cl,-4.273247623,5.2444,352.696
C3769,YGSCSZBZKJMUHC-UHFFFAOYSA-N,O=C1NCNC21c1ccccc1CCc1c2cccc1,-4.272924057,2.3633,264.322
C3770,ZFULPIWVZQAEGU-RMZRELHQSA-N,COc1ccc(cc1)N1CCN(CC1)CCC(/C=C/c1cc(OC)c(c(c1)OC)OC)O.Cl.Cl,-4.272872369,4.9143,515.47
C3771,CCWOKFNOLILVKD-UHFFFAOYSA-N,COC1C=Cc2c(N1C(=O)OC(C)C)cccc2,-4.272639666,3.1023,247.29
C3772,HYYCSBXRMNMNBN-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.272633985,3.3542,275.386
C3773,LPACBRAWRCXZGB-UHFFFAOYSA-N,O=c1c(C)c(oc2c1cccc2)c1ccccc1,-4.271661507,3.7684,236.265
C3774,SIEYLFHKZGLBNX-UHFFFAOYSA-N,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,-4.268702319,4.7094,324.889
C3775,SIEYLFHKZGLBNX-PKLMIRHRSA-N,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C.Cl,-4.268702319,4.7094,324.889
C3776,SIEYLFHKZGLBNX-NTISSMGPSA-N,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,-4.268702319,4.7094,324.889
C3777,HOGNMZSUBOLTHT-UHFFFAOYSA-N,CCCN1CCc2c(C1)cccc2NC(=O)c1ccc(cc1)OC,-4.268074939,3.7265,324.417
C3780,HFJKKNWEJFPBRG-UHFFFAOYSA-N,OCCN1CCN(CC1)CC(COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)O,-4.264166725,1.909,422.558
C3782,WRXSODAXJSKMAW-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N,-4.261040335,5.6525,532.631
C3783,KBKUJJFDSHBPPA-ZNCGZLKOSA-N,O[C@H]1CC[C@]2([C@](C1)(O)CC[C@@H]1[C@@H]2CC[C@]2([C@]31O[C@@H]3[C@@H]([C@@H]2c1ccc(=O)oc1)OC(=O)C)C)C,-4.26050442,2.9148,458.544
C3785,IYEPZNKOJZOGJG-UHFFFAOYSA-N,CCC(c1ccc(cc1)c1ccccc1)C(=O)O,-4.25952593,3.9318,240.297
C3786,VNPLYCKZIUTKJM-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1c2ccnc1C.Cl,-4.258972698,3.8351,248.708
C3789,QJUNWBNYYHDGAM-UHFFFAOYSA-N,CC1CCN(CC1)CC(C(OC(=O)c1ccccc1)C)C,-4.257407071,3.5378,289.412
C3791,BJAPFJYWQGURRJ-SJDTYFKWSA-N,CN(C/C=C(/c1cccc(c1)C(F)(F)F)\c1ccccc1)C.Cl,-4.257312795,5.5007,341.798
C3793,PJDRMPCBIWKBJA-UHFFFAOYSA-N,COc1cc(CCN2CCN(CC2)c2ccccc2Cl)ccc1OC,-4.256335213,3.7248,360.878
C3797,HWGAOXKGTHUMFZ-UHFFFAOYSA-N,N1CCNCC1.CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,-4.253645254,3.7546,394.51
C3798,LIAUJQLOCLVMMH-UHFFFAOYSA-N,COC(=O)c1nc(C)c2c(c1)c1ccccc1[nH]2,-4.253580271,2.8111,240.257
C3800,SJDCEXAILSGDEQ-SQQVDAMQSA-M,C/C=C/CC(c1cccc2c1cccc2)C(=O)[O-].[Na+],-4.251454464,2.6395,262.279
C3802,XIPRKCKRTFFPII-UHFFFAOYSA-N,ClCC[NH+](Cc1ccccc1)CCOc1ccc(cc1)OC.[Cl-],-4.248603907,-0.5981,356.287
C3803,XCWPUUGSGHNIDZ-UHFFFAOYSA-N,COc1cc2c(cc1OC)[nH]c(c2CCN1CCN(CC1)c1ccccc1)C,-4.24859969,3.8611,379.495
C3810,HKIZCIYTMMHSCB-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.240146178,5.343,418.959
C3811,CKQISVVSBPQHHP-UHFFFAOYSA-N,Cc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2Cl,-4.240146178,5.343,418.959
C3815,HUPFGZXOMWLGNK-UHFFFAOYSA-N,Fc1ccc(c(c1)F)c1ccc(c(c1)C(=O)O)O,-4.237220656,3.0356,250.198
C3816,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,COCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,-4.236927688,3.8228,418.44
C3817,XLMALTXPSGQGBX-UHFFFAOYSA-N,CCC(=O)OC(c1ccccc1)(C(CN(C)C)C)Cc1ccccc1,-4.236346688,4.2755,339.471
C3818,LDHXSKPYAZKHNX-UHFFFAOYSA-N,SCCNCCCCCOc1ccc(cn1)I.Cl,-4.235786252,3.9476,402.722
C3820,BVMNPUCCRIKXTQ-UHFFFAOYSA-N,CCC(c1ccccc1)(C(=O)OCc1ccccc1)CN(C)C.Cl,-4.231803039,4.4414,347.879
C3822,IQRKAGUQCVXZSS-RGEXLXHISA-N,CCN(/N=C\C(=O)c1ccc(cc1)c1ccccc1)CC,-4.230249146,3.8639,280.364
C3828,UCUOKZUJHTYPJT-UHFFFAOYSA-N,O=C(OC1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl)CCC(=O)O,-4.227637498,2.4372,386.786
C3831,RIKCMEDSBFQFAL-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccc(cc1)O,-4.222435519,3.9095,250.333
C3833,MVNBKZSYYRLNSC-UHFFFAOYSA-N,OC(=O)C(=O)O.CCCOc1c(OC)cccc1C(=O)NCCCN(CC)CC,-4.220954373,2.4922,412.477
C3835,NHCCUUKOKFWVLH-UHFFFAOYSA-N,CCCN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC,-4.219381262,3.7437,384.469
C3839,ASEVFPLMGHLBMI-RANVTSCRSA-N,OC(=O)C(=O)[O-].CCCCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-4.218264707,-0.3012,426.461
C3840,FSRLGULMGJGKGI-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCC(c1ccccc1)(N(C)C)COC(=O)c1cc(OC)c(c(c1)OC)OC,-4.217741036,3.4481,503.542
C3841,LEBVLXFERQHONN-MRXNPFEDSA-N,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,-4.21700991,3.9074,288.428
C3842,LEBVLXFERQHONN-INIZCTEOSA-N,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,-4.21700991,3.9074,288.428
C3844,JGOAIQNSOGZNBX-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC,-4.216891655,3.7035,311.418
C399,KDDQDUIBYASSFC-UHFFFAOYSA-N,CCn1c2nc(C)cc(c2[nH]c(=O)c2c1nccc2)C(F)(F)F,-4.21,3.1821,322.285
C3848,SYWHXTATXSMDSB-GSLJADNHSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)CC[C@]12C)F,-4.209179021,2.4445,422.487
C3852,LNNSWVQGTLENTF-UHFFFAOYSA-N,CC[NH+](Cc1ccccc1)CC(COc1c2oc(cc2c(c2c1occc2=O)O)C)O.[Cl-],-4.204803232,-0.5981,459.919
C3853,MWYHLEQJTQJHSS-UHFFFAOYSA-N,CCCc1c(OCCCCc2n[nH]nn2)ccc(c1O)C(=O)C,-4.204088623,2.4621,318.371
C3854,FUKGUAVFRQEKLQ-UHFFFAOYSA-N,CCCOc1c(ccc(c1C(=O)O)C)C(C)C,-4.203222223,3.6054,236.307
C3856,OMMBWIJMWMSGBX-BGWNKZQTSA-N,CCN(CCn1c(=N)onc1c1ccccc1)CC.Cl,-4.200620841,2.8661,296.796
C400,RRNIZKPFKNDSRS-UHFFFAOYSA-N,CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,-4.1999998,5.8949,397.513
C3865,FEJKLNWAOXSSNR-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1OC(=O)C,-4.194942861,2.8625,313.305
C3872,ACUALSMYKRGSLK-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C1(O)c2ccccc2c2c1cccc2)CC.[Cl-],-4.191191859,-1.6252,361.862
C402,HKPHPIREJKHECO-UHFFFAOYSA-N,CCCCOCN(c1c(CC)cccc1CC)C(=O)CCl,-4.1900001,4.1574,311.847
C3875,SDSIHESJXQVDJI-UHFFFAOYSA-N,CCOC(=O)N1C(SC)C=Cc2c1cccc2,-4.189945177,3.4304,249.329
C3886,FJNJUBSOKARRGE-UHFFFAOYSA-N,CCCCCOc1ccc(cc1OCC)C=CC(=O)NO,-4.184104124,3.5638,293.358
C3887,GAWAJYQYGZLYDZ-UHFFFAOYSA-N,CC(NC(=O)c1cc(Br)cc(c1O)C)C,-4.183400722,2.9922,272.138
C3890,NSSIGKVPZKVTNW-UHFFFAOYSA-N,SCCNCCCCCCOc1ccc(cn1)Br.Cl,-4.182297211,4.4956,369.749
C407,LINPVWIEWJTEEJ-HNNXBMFYSA-N,COC(=O)[C@@]1(O)c2cc(Cl)ccc2c2c1cccc2,-4.1799998,2.7293,274.699
C3892,LMOMSYAUAHTACH-SEYXRHQNSA-N,CCCCNC(=O)/C(=C(\c1ccccc1)/C)/C,-4.179557423,3.7872,231.333
C3893,PQQWTNHZXGJTDN-UHFFFAOYSA-N,CC(N(C(C)C)CCN1C(=O)CCCc2c1cccc2)C,-4.179014591,3.5397,288.428
C3895,ASKZGJDEXADJKD-UHFFFAOYSA-N,O=C(CCc1ccccc1)OCCCN1CCCCC1C,-4.178225825,3.3648,289.412
C3896,DJEUWFADFGMDAH-UXBLZVDNSA-N,CCC(=O)N1C2CCC1CN(C2)CC/C=C/c1ccccc1,-4.178177274,3.0509,298.423
C3897,VVAZXWHTJKJOJO-JXMROGBWSA-N,CCC(=O)N1C2CCCC1CN(C2)C/C=C/c1ccccc1,-4.178177274,3.0509,298.423
C3899,MDUCGIRKSXVGBH-UHFFFAOYSA-N,COc1ccccc1C1SCCCS1,-4.175807408,3.5639,226.358
C3902,OKHBMCHTIXFPOE-UHFFFAOYSA-N,COc1ccc2c(c1CN(C)C)oc(c(c2=O)C)c1ccc(cc1)F,-4.173405123,3.9777,341.376
C3904,VGTADLXBZBVHSO-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccccc1C)C,-4.17272491,3.9913,281.306
C3907,LANUMOOLGLLMHD-UHFFFAOYSA-N,Cc1ccc(cc1)N1CN(C(=O)CN2CCCCC2)c2c(C1=O)cccc2.Cl,-4.172219769,4.3017,399.914
C3909,QHMIESFIOZHTJY-UHFFFAOYSA-N,CC(C(c1ccccc1)(c1ccccc1)OC(=O)C)C[NH+](C)C.[Cl-],-4.168521204,-0.7221,347.879
C3911,LLFIVQPKUFPAFJ-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1c(C)cccc1Cl,-4.167105225,3.6921,296.792
C3912,XZNWXEXXXURADS-UHFFFAOYSA-N,CCCN1CCC(C1)OC(=O)Nc1c(C)cccc1Cl,-4.167105225,3.6921,296.792
C3913,UNVDLZFIUJGXJR-UHFFFAOYSA-N,CCN1CCC(CC1)OC(=O)Nc1c(C)cccc1Cl,-4.167105225,3.6921,296.792
C3916,ZIROSOHFLOYBBU-UHFFFAOYSA-N,Clc1ccc2c(c1)nccc2Nc1ccc(c(c1)CN1CCCC1)O.Cl.Cl,-4.164806951,6.5481,426.767
C411,AMVYOVYGIJXTQB-UHFFFAOYSA-N,COc1ccc(cc1)Oc1ccc(cc1)NC(=O)N(C)C,-4.1599998,3.654,286.326
C412,CMWTZPSULFXXJA-VIFPVBQESA-N,COc1ccc2c(c1)ccc(c2)[C@@H](C(=O)O)C,-4.1599998,3.0365,230.259
C415,DSKJPMWIHSOYEA-UHFFFAOYSA-N,CCCCc1c(C)nc(nc1OS(=O)(=O)N(C)C)NCC,-4.1599998,2.8984,316.42
C3925,ADIMAYPTOBDMTL-UHFFFAOYSA-N,O=C1Nc2ccc(cc2C(=NC1O)c1ccccc1)Cl,-4.156420419,2.0215,286.713
C3929,WOJATDXXHKRDIF-UHFFFAOYSA-N,COc1ccccc1N1CCN(CC1)CCC(=O)c1ccc(cc1)N1CCOCC1.Cl.Cl,-4.153249021,4.5987,482.443
C3930,KUEUWHJGRZKESU-UHFFFAOYSA-N,O=C(c1cccnc1)OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,-4.15297952,2.9808,556.523
C3936,HIVTWVVWNPYTCZ-UHFFFAOYSA-M,CCOC(=O)C[S+](CCC)CCC.[Br-],-4.149859043,-1.0082,285.242
C3938,ZNSUNUVCVXQNKB-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.148434895,3.4445,305.412
C3941,OFAIGZWCDGNZGT-UHFFFAOYSA-N,CCN(CCOC(=O)C1(CCCC1)c1ccccc1)CC,-4.147027826,3.3834,289.412
C3943,XDXDZDZNSLXDNA-TZNDIEGXSA-N,O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C,-4.14509917,1.7206,497.494
C3949,QPKUCZZRNHHWCJ-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.140594688,3.6992,295.804
C3950,SESFRYSPDFLNCH-UHFFFAOYSA-N,O=C(c1ccccc1)OCc1ccccc1,-4.139604987,3.0436,212.244
C3956,NMPSTUCZULEAMJ-UHFFFAOYSA-N,CCC(=O)OC1(CCN(CC1)C(CC)C)c1ccccc1.Cl,-4.136476766,4.4693,325.873
